lyric,artist
this when you see what i've seen you end up like this woo i walked into the label where the check at where the check,Cardi B
cardi b on the charts ain't expect that where that bitch that was claimin' she a threat where i'ma put a louboutin where her neck,Cardi B
at they say i'm too ratchet they say i act wild i act wild wild i'm tryna whip the foreign like a bad ass child,Cardi B
bad ass child skrrt they caught me slippin' once tell 'em try that now try that now cardi b know it's me hear that blap,Cardi B
sound blap man i said we gon' win knock me down nine times but i get up ten look myself in the mirror i say,Cardi B
we gon' win knock me down nine times but i get up ten look myself in the mirror i say we gon' win knock me,Cardi B
down nine times but i get up ten yeah but i get up ten knock me down nine times but i get up ten bitch,Cardi B
woo i'ma make a fuck nigga feel me yeah said i'ma do a broke bitch filthy ah i'ma make a fuck nigga feel me grrr,Cardi B
said i'ma do a broke bitch filthy grrr we gon' win knock me down nine times but i get up ten woo yeah i said,Cardi B
we gon' win knock me down nine times but i get up ten bitch grrr,Cardi B
chance the rapper i'm livin' my best life yeah yeah i'm livin' my best life made a couple m's you know igh huh chance the,Cardi B
rapper said i'm livin' my best life said i'm livin' my best life made a couple m's with my best friends turned all my l's,Cardi B
into lessons you see the whip pullin' up it's like skrrt dreams pullin' up i'm like skrrt i'm livin' my best life it's my birthday,Cardi B
at least that's what i'm dressed like cardi b i'm like big pop' mixed with pac i'm like makaveli yeah you need some little caesar's,Cardi B
pizza i be hot and ready woo nigga you a pussy and a rat you like tom and jerry nigga you ain't ballin' you just,Cardi B
talkin' that's that commentary huh i was in the field man i slaved for this yeah had to talk to god dropped down and prayed,Cardi B
for this to my surprise he replied said you made for this i seen the car i wanted then i went and paid for it,Cardi B
cash cash hit the tayk i hit the race hit the dash dash that's when they came for me on twitter with the backlash cardibissoproblematic,Cardi B
is the hashtag i can't believe they wanna see me lose that bad they talkin' junk and they stink these hoes mad trash i'm gigglin',Cardi B
can't let the devil have the last laugh ain't no more beefin' i'm just keepin' to myself i'm my own competition i'm competin' with myself,Cardi B
brrr chance the rapper i told y'all i'm livin' my best life woo i told y'all i said i'm livin' my best life ayy i,Cardi B
made a couple m's with my best friends turned all my l's into lessons skrrt skrrt skrrt you see the whip pullin' up it's like,Cardi B
skrrt like skrrt dreams pullin' up it's like skrrt like skrrt i'm livin' my best life it's my birthday at least that's what i'm dressed,Cardi B
like chance i'm the rapper chance the rapper you don't like money i can see it your eye you don't like winnin' i can see,Cardi B
it in your tie better be careful with these women when you trickin' send it fly sheesh she count money in her sleep and she,Cardi B
don't ever spend the night but she trappin' and she had to make it happen for her life don't be mad because she havin' shit,Cardi B
you had it your whole life we had baggage on our flight we had badges on our asses you got passes in your life you,Cardi B
had gadgets on your bike god work magic god work magic god work magic in my life woo and that guala like iyanla 'cause that,Cardi B
bag just fixed my life woo woo and y'all know good and damn well i don't want no champagne woo but can we please get,Cardi B
some more champagne ugh please no andre g like 'venchy reach like 'bron james pep talk from yoncé 'member my hands had ash like pompeii,Cardi B
now they hold cash won't peak like dante chance the rapper i told y'all i said i'm livin' my best life i told y'all i,Cardi B
said i'm livin' my best life ayy i made a couple m's with my best friends turned all my l's into lessons skrrt skrrt skrrt,Cardi B
you see the whip pullin' up it's like skrrt skrrt skrrt like skrrt dreams fillin' up i'm like skrrt like skrrt i'm livin' my best,Cardi B
life it's my birthday at least that's what i'm dressed like cardi b i said i never had a problem showin' y'all the real me,Cardi B
hair when it's fucked up crib when it's filthy waybeforethedeal me striptopaythebills me 'fore i fixed my teeth man those comments used to kill me,Cardi B
but never did i change never been ashamed never did i switch story stayed the same i did this on my own i made this,Cardi B
a lane y'all gotta bear with me i been through some things went from smallass apartments to walkin' red carpets pissy elevators now every dress,Cardi B
is tailored this some reallife fairy tale binderella shit i got further than them hoes said i will ever get and that only goes to,Cardi B
show that only god knows i took pictures with beyoncé i met mama knowles i'm the rose that came from the concrete and arose i'm,Cardi B
like gold i'm life goals man i'm chosen i'm floatin' ayy chance the rapper i told y'all i said i'm livin' my best life i,Cardi B
told y'all i said i'm livin' my best life ayy i made a couple m's with my best friends turned all my l's into lessons,Cardi B
hey hey hey hey hey you see the whip pullin' up it's like skrrt like skrrt dreams pullin' up i'm like skrrt like skrrt i'm,Cardi B
livin' my best life it's my birthday at least that's what i'm dressed like chance the rapper skrrt skrrt it's goin' down right now skrrt,Cardi B
skrrt jamie foxx in your town like skrrt skrrt money pilin' up man all the blessings comin' down you don't know 'bout nothin' you don't,Cardi B
know you don't know 'bout nothin' ayy you don't know 'bout nothin' you don't know 'bout nothin' i told y'all i told y'all you don't,Cardi B
know 'bout nothin' i t i told y'all i told y'all you don't know 'bout nothin' told y'all i t i told y'all you don't,Cardi B
know 'bout nothin' you don't know you don't know 'bout nothin' you don't know 'bout nothin' ayy ayy ayy ayy you don't know 'bout nothin',Cardi B
ayy ayy ayy ayy you don't know 'bout nothin' ayy ayy ayy ayy you don't know 'bout nothin' ayy ayy ayy ayy,Cardi B
goes for all my nasty hoes yeah aalright alright alright alright alright from across the globe woo hol' up this goes for all my nasty,Cardi B
hoes yeah alrightalright alright alright alright alright from across the globe look uh now i said luxury apartments wow i'm young and i'm heartless yeah,Cardi B
there's a bitch that aint my bitch then that bitch is a target brrr lawyer is a jew he gon' chew up all the charges,Cardi B
don't matter if you fuck with me i get money regardless cash that guap guap get some chicken guap guap get some bread guap guap,Cardi B
get some chicken guap guap get some bread bitch you pressed you can flex get some money ho tell me why you stressed now i,Cardi B
said hoes down gs up gs up you know how i'm rockin' but my watch is freezed up ice i can't wait until they drop,Cardi B
that lamborghini truck skrrt i'm careful where i park it hoes will have it keyed up them bitches getting beat up brrrat slim waist ass,Cardi B
fat fat my shit is caked up my bad bitch activate yeah without no makeup this that collard greens cornbread neck bone back fat get,Cardi B
it from my mama and you don't know where your daddy at knickknack paddywhack give a dog a bone bone put it on him then,Cardi B
your nigga never comin' home home i'ma flex like a 'roid i'm a ten she a 'droid stupid ho unimportant unattractive unemployed get some guap,Cardi B
guap get some chicken guap guap get some bread guap guap get some chicken guap guap get some bread bitch you pressed you can flex,Cardi B
get some money ho tell me why you stressed ugh guap guap get some chicken refrain i need that cheese shorty show me where it's,Cardi B
